Admin2,Admin3,Admin4,Partner,prov,municip,brgy,loc_notes,date,Shelter Repair Beneficiaries Selected,"First Distribution (6,000 PHP)","Second Distribution (4,000 PHP)",CGI,Shelter Repair Closeout / Completed,Shelter Tool Kits,Sanitation Kits,Core Shelter Beneficiaries Selected,Relocation Beneficiaries Selected,Construction Started,Wooden Core Shelter Completed,Half-Concrete Core Shelter Completed,Relocation Completed,Core Shelter PDM,Relocation PDM,Training- Skilled Labour
PH083700000,PH083706000,PH083706012,IFRC,Leyte,Barugo,Canomantag,,41901,,,,,,,,14,,,,,,,,
PH083700000,PH083706000,PH083706012,IFRC,Leyte,Barugo,Canomantag,,41915,2,,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706012,IFRC,Leyte,Barugo,Canomantag,,41922,-2,,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706012,IFRC,Leyte,Barugo,Canomantag,,41936,2,,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706012,IFRC,Leyte,Barugo,Canomantag,,41943,,,,,6,,,,,,,,,,,
PH083700000,PH083706000,PH083706037,IFRC,Leyte,Barugo,Cuta,,41827,31,,,31,,,,,,,,,,,,
PH083700000,PH083706000,PH083706037,IFRC,Leyte,Barugo,Cuta,,41831,,25,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706037,IFRC,Leyte,Barugo,Cuta,,41873,,,25,,25,,,,,,,,,,,
PH083700000,PH083706000,PH083706037,IFRC,Leyte,Barugo,Cuta,,41901,,6,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706037,IFRC,Leyte,Barugo,Cuta,,41901,,,,,,,,22,,,,,,,,
PH083700000,PH083706000,PH083706037,IFRC,Leyte,Barugo,Cuta,,41915,1,,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706037,IFRC,Leyte,Barugo,Cuta,,41936,,,,,,,,,,1,,,,,,
PH083700000,PH083706000,PH083706037,IFRC,Leyte,Barugo,Cuta,,41943,,,,,6,,,,,18,,,,,,
PH083700000,PH083706000,PH083706038,IFRC,Leyte,Barugo,Domogdog,,41915,67,,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706038,IFRC,Leyte,Barugo,Domogdog,,41929,,65,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706038,IFRC,Leyte,Barugo,Domogdog,,41943,,,65,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706013,IFRC,Leyte,Barugo,Duka,,41915,64,,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706013,IFRC,Leyte,Barugo,Duka,,41929,,64,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706013,IFRC,Leyte,Barugo,Duka,,41943,,,63,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706014,IFRC,Leyte,Barugo,Guindaohan,,41827,48,,,48,,,,,,,,,,,,
PH083700000,PH083706000,PH083706014,IFRC,Leyte,Barugo,Guindaohan,,41831,,41,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706014,IFRC,Leyte,Barugo,Guindaohan,,41873,,,40,,40,,,,,,,,,,,
PH083700000,PH083706000,PH083706014,IFRC,Leyte,Barugo,Guindaohan,,41901,,7,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706014,IFRC,Leyte,Barugo,Guindaohan,,41901,,,,,,,,47,,,,,,,,
PH083700000,PH083706000,PH083706014,IFRC,Leyte,Barugo,Guindaohan,,41915,2,,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706014,IFRC,Leyte,Barugo,Guindaohan,,41922,-2,,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706014,IFRC,Leyte,Barugo,Guindaohan,,41936,2,,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706014,IFRC,Leyte,Barugo,Guindaohan,,41943,,,,,8,,,,,,,,,,,
PH083700000,PH083706000,PH083706015,IFRC,Leyte,Barugo,Hiagsam,,41827,17,,,17,,,,,,,,,,,,
PH083700000,PH083706000,PH083706015,IFRC,Leyte,Barugo,Hiagsam,,41831,,11,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706015,IFRC,Leyte,Barugo,Hiagsam,,41873,,,11,,11,,,,,,,,,,,
PH083700000,PH083706000,PH083706015,IFRC,Leyte,Barugo,Hiagsam,,41901,,5,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706015,IFRC,Leyte,Barugo,Hiagsam,,41901,,,,,,,,9,,,,,,,,
PH083700000,PH083706000,PH083706015,IFRC,Leyte,Barugo,Hiagsam,,41936,,,,,,,,,,9,,,,,,
PH083700000,PH083706000,PH083706015,IFRC,Leyte,Barugo,Hiagsam,,41943,,,,,6,,,,,,,1,,,,
PH083700000,PH083706000,PH083706016,IFRC,Leyte,Barugo,Hilaba,,41827,54,,,54,,,,,,,,,,,,
PH083700000,PH083706000,PH083706016,IFRC,Leyte,Barugo,Hilaba,,41831,,48,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706016,IFRC,Leyte,Barugo,Hilaba,,41873,,,48,,48,,,,,,,,,,,
PH083700000,PH083706000,PH083706016,IFRC,Leyte,Barugo,Hilaba,,41901,,,,,,,,45,,32,,13,,,,
PH083700000,PH083706000,PH083706016,IFRC,Leyte,Barugo,Hilaba,,41908,,,,,,,,,,,,8,,,,
PH083700000,PH083706000,PH083706016,IFRC,Leyte,Barugo,Hilaba,,41915,,6,,,,,,,,13,,22,,,,
PH083700000,PH083706000,PH083706016,IFRC,Leyte,Barugo,Hilaba,,41922,,,,,,,,,,,,2,,,,
PH083700000,PH083706000,PH083706016,IFRC,Leyte,Barugo,Hilaba,,41943,,,,,6,,,,,,,,,,,
PH083700000,PH083706000,PH083706017,IFRC,Leyte,Barugo,Hinugayan,,41827,29,,,29,,,,,,,,,,,,
PH083700000,PH083706000,PH083706017,IFRC,Leyte,Barugo,Hinugayan,,41831,,25,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706017,IFRC,Leyte,Barugo,Hinugayan,,41873,,,25,,25,,,,,,,,,,,
PH083700000,PH083706000,PH083706017,IFRC,Leyte,Barugo,Hinugayan,,41901,,,,,,,,8,,,,,,,,
PH083700000,PH083706000,PH083706017,IFRC,Leyte,Barugo,Hinugayan,,41915,,4,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706017,IFRC,Leyte,Barugo,Hinugayan,,41943,,,,,4,,,,,,,,,,,
PH083700000,PH083706000,PH083706018,IFRC,Leyte,Barugo,Ibag,,41915,56,,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706018,IFRC,Leyte,Barugo,Ibag,,41929,,56,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706018,IFRC,Leyte,Barugo,Ibag,,41943,,,56,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706019,IFRC,Leyte,Barugo,Minuhang,,41915,162,,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706019,IFRC,Leyte,Barugo,Minuhang,,41922,5,,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706019,IFRC,Leyte,Barugo,Minuhang,,41929,,159,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706019,IFRC,Leyte,Barugo,Minuhang,,41943,,,158,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706020,IFRC,Leyte,Barugo,Minuswang,,41828,73,,,73,,,,,,,,,,,,
PH083700000,PH083706000,PH083706020,IFRC,Leyte,Barugo,Minuswang,,41831,,69,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706020,IFRC,Leyte,Barugo,Minuswang,,41873,,,69,,69,,,,,,,,,,,
PH083700000,PH083706000,PH083706020,IFRC,Leyte,Barugo,Minuswang,,41901,,2,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706020,IFRC,Leyte,Barugo,Minuswang,,41901,,,,,,,,33,,,,,,,,
PH083700000,PH083706000,PH083706020,IFRC,Leyte,Barugo,Minuswang,,41915,3,,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706020,IFRC,Leyte,Barugo,Minuswang,,41922,-3,,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706020,IFRC,Leyte,Barugo,Minuswang,,41936,3,,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706020,IFRC,Leyte,Barugo,Minuswang,,41943,,,,,4,,,,,,,,,,,
PH083700000,PH083706000,PH083706021,IFRC,Leyte,Barugo,Pikas,,41828,69,,,69,,,,,,,,,,,,
PH083700000,PH083706000,PH083706021,IFRC,Leyte,Barugo,Pikas,,41831,,56,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706021,IFRC,Leyte,Barugo,Pikas,,41873,,,55,,55,,,,,,,,,,,
PH083700000,PH083706000,PH083706021,IFRC,Leyte,Barugo,Pikas,,41901,,11,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706021,IFRC,Leyte,Barugo,Pikas,,41901,,,,,,,,52,,,,,,,,
PH083700000,PH083706000,PH083706021,IFRC,Leyte,Barugo,Pikas,,41915,1,,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706021,IFRC,Leyte,Barugo,Pikas,,41943,,,,,14,,,,,,,,,,,
PH083700000,PH083706000,PH083706022,IFRC,Leyte,Barugo,Pitogo,,41915,23,,,23,,,,5,,,,,,,,
PH083700000,PH083706000,PH083706022,IFRC,Leyte,Barugo,Pitogo,,41929,,21,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706022,IFRC,Leyte,Barugo,Pitogo,,41943,,,,,23,,,,,,,,,,,
PH083700000,PH083706000,PH083706023,IFRC,Leyte,Barugo,Poblacion Dist. I,,41827,40,,,40,,,,,,,,,,,,
PH083700000,PH083706000,PH083706023,IFRC,Leyte,Barugo,Poblacion Dist. I,,41831,,29,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706023,IFRC,Leyte,Barugo,Poblacion Dist. I,,41873,,,29,,29,,,,,,,,,,,
PH083700000,PH083706000,PH083706023,IFRC,Leyte,Barugo,Poblacion Dist. I,,41901,,,,,,,,10,,,,,,,,
PH083700000,PH083706000,PH083706023,IFRC,Leyte,Barugo,Poblacion Dist. I,,41915,,11,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706023,IFRC,Leyte,Barugo,Poblacion Dist. I,,41943,,,,,11,,,,,,,,,,,
PH083700000,PH083706000,PH083706024,IFRC,Leyte,Barugo,Poblacion Dist. II,,41915,64,,,,,,,27,,,,,,,,
PH083700000,PH083706000,PH083706024,IFRC,Leyte,Barugo,Poblacion Dist. II,,41922,2,,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706024,IFRC,Leyte,Barugo,Poblacion Dist. II,,41929,,63,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706024,IFRC,Leyte,Barugo,Poblacion Dist. II,,41943,,,63,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706025,IFRC,Leyte,Barugo,Poblacion Dist. III,,41915,36,,,,,,,5,,,,,,,,
PH083700000,PH083706000,PH083706025,IFRC,Leyte,Barugo,Poblacion Dist. III,,41922,-2,,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706025,IFRC,Leyte,Barugo,Poblacion Dist. III,,41929,,33,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706025,IFRC,Leyte,Barugo,Poblacion Dist. III,,41936,,,,,,,,1,,,,,,,,
PH083700000,PH083706000,PH083706025,IFRC,Leyte,Barugo,Poblacion Dist. III,,41943,,,30,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706027,IFRC,Leyte,Barugo,Poblacion Dist. V,,41827,12,,,12,,,,,,,,,,,,
PH083700000,PH083706000,PH083706027,IFRC,Leyte,Barugo,Poblacion Dist. V,,41831,,12,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706027,IFRC,Leyte,Barugo,Poblacion Dist. V,,41873,,,12,,12,,,,,,,,,,,
PH083700000,PH083706000,PH083706027,IFRC,Leyte,Barugo,Poblacion Dist. V,,41901,,,,,,,,8,,,,,,,,
PH083700000,PH083706000,PH083706027,IFRC,Leyte,Barugo,Poblacion Dist. V,,41915,1,1,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706028,IFRC,Leyte,Barugo,Poblacion Dist. VI (New Road),,41827,55,,,55,,,,,,,,,,,,
PH083700000,PH083706000,PH083706028,IFRC,Leyte,Barugo,Poblacion Dist. VI (New Road),,41831,,51,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706028,IFRC,Leyte,Barugo,Poblacion Dist. VI (New Road),,41873,,,51,,51,,,,,,,,,,,
PH083700000,PH083706000,PH083706028,IFRC,Leyte,Barugo,Poblacion Dist. VI (New Road),,41901,,,,,,,,35,,,,,,,,
PH083700000,PH083706000,PH083706028,IFRC,Leyte,Barugo,Poblacion Dist. VI (New Road),,41915,,4,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706028,IFRC,Leyte,Barugo,Poblacion Dist. VI (New Road),,41943,,,,,4,,,,,,,,,,,
PH083700000,PH083706000,PH083706029,IFRC,Leyte,Barugo,Pongso,,41915,21,,,21,,,,12,,,,,,,,
PH083700000,PH083706000,PH083706029,IFRC,Leyte,Barugo,Pongso,,41929,,21,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706029,IFRC,Leyte,Barugo,Pongso,,41943,,,,,21,,,,,,,,,,,
PH083700000,PH083706000,PH083706031,IFRC,Leyte,Barugo,Roosevelt,,41915,36,,,36,,,,18,,,,,,,,
PH083700000,PH083706000,PH083706031,IFRC,Leyte,Barugo,Roosevelt,,41929,,35,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706031,IFRC,Leyte,Barugo,Roosevelt,,41943,,,,,36,,,,,,,,,,,
PH083700000,PH083706000,PH083706032,IFRC,Leyte,Barugo,San Isidro,,41915,25,,,25,,,,,,,,,,,,
PH083700000,PH083706000,PH083706032,IFRC,Leyte,Barugo,San Isidro,,41929,,25,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706032,IFRC,Leyte,Barugo,San Isidro,,41943,,,,,25,,,,,,,,,,,
PH083700000,PH083706000,PH083706039,IFRC,Leyte,Barugo,San Roque,,41915,58,,,58,,,,8,,,,,,,,
PH083700000,PH083706000,PH083706039,IFRC,Leyte,Barugo,San Roque,,41929,,56,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706039,IFRC,Leyte,Barugo,San Roque,,41943,,,,,58,,,,,,,,,,,
PH083700000,PH083706000,PH083706033,IFRC,Leyte,Barugo,Santa Rosa,,41827,87,,,87,,,,,,,,,,,,
PH083700000,PH083706000,PH083706033,IFRC,Leyte,Barugo,Santa Rosa,,41831,,72,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706033,IFRC,Leyte,Barugo,Santa Rosa,,41873,,,72,,72,,,,,,,,,,,
PH083700000,PH083706000,PH083706033,IFRC,Leyte,Barugo,Santa Rosa,,41901,,11,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706033,IFRC,Leyte,Barugo,Santa Rosa,,41901,,,,,,,,39,,,,,,,,
PH083700000,PH083706000,PH083706033,IFRC,Leyte,Barugo,Santa Rosa,,41915,1,,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706033,IFRC,Leyte,Barugo,Santa Rosa,,41922,-1,,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706033,IFRC,Leyte,Barugo,Santa Rosa,,41936,1,,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706033,IFRC,Leyte,Barugo,Santa Rosa,,41943,,,,,15,,,,,,,,,,,
PH083700000,PH083706000,PH083706034,IFRC,Leyte,Barugo,Santarin,,41828,85,,,85,,,,,,,,,,,,
PH083700000,PH083706000,PH083706034,IFRC,Leyte,Barugo,Santarin,,41831,,70,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706034,IFRC,Leyte,Barugo,Santarin,,41873,,,70,,70,,,,,,,,,,,
PH083700000,PH083706000,PH083706034,IFRC,Leyte,Barugo,Santarin,,41901,,13,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706034,IFRC,Leyte,Barugo,Santarin,,41901,,,,,,,,33,,,,,,,,
PH083700000,PH083706000,PH083706034,IFRC,Leyte,Barugo,Santarin,,41915,,,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706034,IFRC,Leyte,Barugo,Santarin,,41943,,,,,15,,,,,,,,,,,
PH083700000,PH083706000,PH083706035,IFRC,Leyte,Barugo,Tutug-an,,41828,22,,,22,,,,,,,,,,,,
PH083700000,PH083706000,PH083706035,IFRC,Leyte,Barugo,Tutug-an,,41831,,14,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706035,IFRC,Leyte,Barugo,Tutug-an,,41873,,,14,,14,,,,,,,,,,,
PH083700000,PH083706000,PH083706035,IFRC,Leyte,Barugo,Tutug-an,,41901,,,,,,,,38,,,,,,,,
PH083700000,PH083706000,PH083706035,IFRC,Leyte,Barugo,Tutug-an,,41915,,8,,,,,,,,,,,,,,
PH083700000,PH083706000,PH083706035,IFRC,Leyte,Barugo,Tutug-an,,41943,,,,,8,,,,,,,,,,,
PH083700000,PH083710000,PH083710001,IFRC,Leyte,Burauen,Abuyogon,,41915,56,,,,,,,10,,,,,,,,
PH083700000,PH083710000,PH083710001,IFRC,Leyte,Burauen,Abuyogon,,41943,,56,56,,,,,,,,,,,,,
PH083700000,PH083710000,PH083710007,IFRC,Leyte,Burauen,Bobon,,41915,58,,,,,,,,,,,,,,,
PH083700000,PH083710000,PH083710007,IFRC,Leyte,Burauen,Bobon,,41922,,,,,,,,11,,,,,,,,
PH083700000,PH083710000,PH083710007,IFRC,Leyte,Burauen,Bobon,,41943,,58,57,,,,,,,,,,,,,
PH083700000,PH083710000,PH083710012,IFRC,Leyte,Burauen,Cagangon,,41915,95,,,,,,,30,,,,,,,,
PH083700000,PH083710000,PH083710012,IFRC,Leyte,Burauen,Cagangon,,41943,,95,94,,,,,,,,,,,,,
PH083700000,PH083710000,PH083710013,IFRC,Leyte,Burauen,Cali,,41915,11,,,,,,,22,,,,,,,,
PH083700000,PH083710000,PH083710013,IFRC,Leyte,Burauen,Cali,,41943,,11,11,,,,,,,,,,,,,
PH083700000,PH083710000,PH083710014,IFRC,Leyte,Burauen,Calsadahay,,41915,22,,,,,,,36,,,,,,,,
PH083700000,PH083710000,PH083710014,IFRC,Leyte,Burauen,Calsadahay,,41943,,21,21,,,,,,,,,,,,,
PH083700000,PH083710000,PH083710017,IFRC,Leyte,Burauen,Catagbacan,,41915,33,,,,,,,23,,,,,,,,
PH083700000,PH083710000,PH083710017,IFRC,Leyte,Burauen,Catagbacan,,41943,,33,33,,,,,,,,,,,,,
PH083700000,PH083710000,PH083710077,IFRC,Leyte,Burauen,Dina-ayan,,41943,,40,40,,,,,,,,,,,,,
PH083700000,PH083710000,#N/A,IFRC,Leyte,Burauen,Dinaayan,,41915,40,,,,,,,11,,,,,,,,
PH083700000,PH083710000,PH083710029,IFRC,Leyte,Burauen,Esperanza,,41915,62,,,,,,,24,,,,,,,,
PH083700000,PH083710000,PH083710029,IFRC,Leyte,Burauen,Esperanza,,41943,,62,62,,,,,,,,,,,,,
PH083700000,PH083710000,PH083710034,IFRC,Leyte,Burauen,Hugpa West,,41915,35,,,,,,,18,,,,,,,,
PH083700000,PH083710000,PH083710034,IFRC,Leyte,Burauen,Hugpa West,,41936,,,,,,,,1,,,,,,,,
PH083700000,PH083710000,PH083710034,IFRC,Leyte,Burauen,Hugpa West,,41943,,35,35,,,,,,,,,,,,,
PH083700000,PH083710000,PH083710028,IFRC,Leyte,Burauen,Ilihan,,41915,31,,,,,,,3,,,,,,,,
PH083700000,PH083710000,PH083710028,IFRC,Leyte,Burauen,Ilihan,,41943,,31,31,,,,,,,,,,,,,
PH083700000,PH083710000,PH083710051,IFRC,Leyte,Burauen,Pangdan,,41915,68,,,,,,,,,,,,,,,
PH083700000,PH083710000,PH083710051,IFRC,Leyte,Burauen,Pangdan,,41936,-1,,,,,,,,,,,,,,,
PH083700000,PH083710000,PH083710051,IFRC,Leyte,Burauen,Pangdan,,41943,,67,66,,,,,,,,,,,,,
PH083700000,PH083710000,PH083710057,IFRC,Leyte,Burauen,Sambel,,41915,41,,,,,,,,,,,,,,,
PH083700000,PH083710000,PH083710057,IFRC,Leyte,Burauen,Sambel,,41936,-1,,,,,,,,,,,,,,,
PH083700000,PH083710000,PH083710057,IFRC,Leyte,Burauen,Sambel,,41943,,40,40,,,,,,,,,,,,,
PH083700000,PH083710000,PH083710061,IFRC,Leyte,Burauen,San Jose East,,41915,69,,,,,,,,,,,,,,,
PH083700000,PH083710000,PH083710061,IFRC,Leyte,Burauen,San Jose East,,41943,,69,68,,,,,,,,,,,,,
PH083700000,PH083710000,PH083710064,IFRC,Leyte,Burauen,Tabuanon,,41915,74,,,,,,,25,,,,,,,,
PH083700000,PH083710000,PH083710064,IFRC,Leyte,Burauen,Tabuanon,,41936,-1,,,,,,,,,,,,,,,
PH083700000,PH083710000,PH083710064,IFRC,Leyte,Burauen,Tabuanon,,41943,,73,73,,,,,,,,,,,,,
PH083700000,PH083710000,PH083710072,IFRC,Leyte,Burauen,Villa Corazon,,41915,69,,,,,,,27,,,,,,,,
PH083700000,PH083710000,PH083710072,IFRC,Leyte,Burauen,Villa Corazon,,41943,,67,67,,,,,,,,,,,,,
PH083700000,PH083713000,PH083713011,Australian Red Cross,Leyte,Calubian,Caroyocan,,41929,39,,,,,,,,,,,,,,,
PH083700000,PH083713000,PH083713011,Australian Red Cross,Leyte,Calubian,Caroyocan,,41943,3,,,,,,,,,,,,,,,
PH083700000,PH083713000,PH083713015,Australian Red Cross,Leyte,Calubian,Dalumpines,,41929,42,,,,,,,,,,,,,,,
PH083700000,PH083713000,PH083713029,Australian Red Cross,Leyte,Calubian,Jubay,,41929,38,,,,,,,,,,,,,,,
PH083700000,PH083713000,PH083713029,Australian Red Cross,Leyte,Calubian,Jubay,,41943,1,,,,,,,,,,,,,,,
PH083700000,PH083713000,PH083713033,Australian Red Cross,Leyte,Calubian,Kokoy Romualdez,,41929,86,,,,,,,,,,,,,,,
PH083700000,PH083713000,PH083713033,Australian Red Cross,Leyte,Calubian,Kokoy Romualdez,,41943,-4,,,,,,,,,,,,,,,
PH083700000,PH083713000,#N/A,Australian Red Cross,Leyte,Calubian,Pinalad,,41929,97,,,,,,,,,,,,,,,
PH083700000,PH083713000,#N/A,Australian Red Cross,Leyte,Calubian,Pinalad,,41943,-1,,,,,,,,,,,,,,,
PH083700000,PH083713000,PH083713057,Australian Red Cross,Leyte,Calubian,Villalon,,41929,13,,,,,,,,,,,,,,,
PH083700000,PH083713000,PH083713057,Australian Red Cross,Leyte,Calubian,Villalon,,41943,1,,,,,,,,,,,,,,,
PH083700000,PH083715000,PH083715003,IFRC,Leyte,Carigara,Barugohay Central,,41915,67,,,,,,,56,,,,,,,,
PH083700000,PH083715000,PH083715003,IFRC,Leyte,Carigara,Barugohay Central,,41922,1,,,,,,,,,,,,,,,
PH083700000,PH083715000,PH083715003,IFRC,Leyte,Carigara,Barugohay Central,,41936,,68,,,,,,,,,,,,,,
PH083700000,PH083715000,PH083715003,IFRC,Leyte,Carigara,Barugohay Central,,41943,,,66,,,,,,,,,,,,,
PH083700000,PH083715000,PH083715004,IFRC,Leyte,Carigara,Barugohay Norte,,41915,85,,,,,,,99,,,,,,,,
PH083700000,PH083715000,PH083715004,IFRC,Leyte,Carigara,Barugohay Norte,,41922,1,,,,,,,,,,,,,,,
PH083700000,PH083715000,PH083715004,IFRC,Leyte,Carigara,Barugohay Norte,,41936,,85,,,,,,,,,,,,,,
PH083700000,PH083715000,PH083715004,IFRC,Leyte,Carigara,Barugohay Norte,,41943,,,85,,,,,,,,,,,,,
PH083700000,PH083715000,PH083715008,IFRC,Leyte,Carigara,Bislig,,41915,29,,,,,,,39,,,,,,,,
PH083700000,PH083715000,PH083715008,IFRC,Leyte,Carigara,Bislig,,41922,4,,,,,,,1,,,,,,,,
PH083700000,PH083715000,PH083715008,IFRC,Leyte,Carigara,Bislig,,41936,,31,,,,,,,,,,,,,,
PH083700000,PH083715000,PH083715008,IFRC,Leyte,Carigara,Bislig,,41943,,,30,,,,,,,,,,,,,
PH083700000,PH083715000,PH083715047,IFRC,Leyte,Carigara,Canfabi,,41915,17,,,,,,,25,,,,,,,,
PH083700000,PH083715000,PH083715047,IFRC,Leyte,Carigara,Canfabi,,41936,,17,,,,,,,,,,,,,,
PH083700000,PH083715000,PH083715047,IFRC,Leyte,Carigara,Canfabi,,41943,,,16,,,,,,,,,,,,,
PH083700000,PH083715000,PH083715015,IFRC,Leyte,Carigara,Cutay,,41915,23,,,,,,,20,,,,,,,,
PH083700000,PH083715000,PH083715015,IFRC,Leyte,Carigara,Cutay,,41936,,23,,,,,,,,,,,,,,
PH083700000,PH083715000,PH083715015,IFRC,Leyte,Carigara,Cutay,,41943,,,23,,,,,,,,,,,,,
PH083700000,PH083715000,PH083715025,IFRC,Leyte,Carigara,Manloy,,41915,39,,,,,,,73,,,,,,,,
PH083700000,PH083715000,PH083715025,IFRC,Leyte,Carigara,Manloy,,41936,,39,,,,,,,,,,,,,,
PH083700000,PH083715000,PH083715025,IFRC,Leyte,Carigara,Manloy,,41943,,,39,,,,,,,,,,,,,
PH083700000,PH083715000,PH083715030,IFRC,Leyte,Carigara,Piloro,,41915,31,,,,,,,32,,,,,,,,
PH083700000,PH083715000,PH083715030,IFRC,Leyte,Carigara,Piloro,,41936,,31,,,,,,,,,,,,,,
PH083700000,PH083715000,PH083715030,IFRC,Leyte,Carigara,Piloro,,41943,,,31,,,,,,,,,,,,,
PH083700000,PH083715000,PH083715045,IFRC,Leyte,Carigara,San Juan,,41915,27,,,,,,,26,,,,,,,,
PH083700000,PH083715000,PH083715045,IFRC,Leyte,Carigara,San Juan,,41936,,27,,,,,,,,,,,,,,
PH083700000,PH083715000,PH083715045,IFRC,Leyte,Carigara,San Juan,,41943,,,27,,,,,,,,,,,,,
PH083700000,PH083715000,PH083715042,IFRC,Leyte,Carigara,Uyawan,,41915,50,,,,,,,35,,,,,,,,
PH083700000,PH083715000,PH083715042,IFRC,Leyte,Carigara,Uyawan,,41922,3,,,,,,,3,,,,,,,,
PH083700000,PH083715000,PH083715042,IFRC,Leyte,Carigara,Uyawan,,41936,,53,,,,,,,,,,,,,,
PH083700000,PH083715000,PH083715042,IFRC,Leyte,Carigara,Uyawan,,41943,,,53,,,,,,,,,,,,,
PH083700000,PH083717000,PH083717003,IFRC,Leyte,Dagami,Balilit,,41915,77,,,,,,,94,,,,,,,,
PH083700000,PH083717000,PH083717003,IFRC,Leyte,Dagami,Balilit,,41922,,75,,,,,,,,,,,,,,
PH083700000,PH083717000,PH083717005,IFRC,Leyte,Dagami,Bayabas,,41915,35,,,,,,,23,,,,,,,,
PH083700000,PH083717000,PH083717005,IFRC,Leyte,Dagami,Bayabas,,41922,,34,,,,,,,,,,,,,,
PH083700000,PH083717000,PH083717008,IFRC,Leyte,Dagami,Buntay,,41915,92,,,,,,,45,,,,,,,,
PH083700000,PH083717000,PH083717008,IFRC,Leyte,Dagami,Buntay,,41922,,88,,,,,,,,,,,,,,
PH083700000,PH083717000,PH083717009,IFRC,Leyte,Dagami,Caanislagan,,41915,65,,,,,,,7,,,,,,,,
PH083700000,PH083717000,PH083717009,IFRC,Leyte,Dagami,Caanislagan,,41922,,65,,,,,,,,,,,,,,
PH083700000,PH083717000,PH083717013,IFRC,Leyte,Dagami,Calipayan,,41915,162,,,,,,,3,,,,,,,,
PH083700000,PH083717000,PH083717013,IFRC,Leyte,Dagami,Calipayan,,41922,,128,,,,,,,,,,,,,,
PH083700000,PH083717000,PH083717013,IFRC,Leyte,Dagami,Calipayan,,41936,,,,,,,,-1,,,,,,,,
